Earth Date,Sol,Month,Min_temp,Max_temp,Pressure,Atmo_opacity,Season,Mean_temp
2018-12-23,2268,1,-74.0,-10.0,836.0,Sunny,Winter,-42.0
2018-12-22,2267,1,-73.0,-5.0,830.0,Sunny,Winter,-39.0
2018-12-21,2266,1,-71.0,-7.0,836.0,Sunny,Winter,-39.0
2018-12-20,2265,1,-71.0,-5.0,836.0,Sunny,Winter,-38.0
2018-12-19,2264,1,-71.0,-6.0,833.0,Sunny,Winter,-38.5
2018-12-18,2263,1,-74.0,-7.0,838.0,Sunny,Winter,-40.5
2018-12-16,2261,1,-70.0,-7.0,839.0,Sunny,Winter,-38.5
2018-12-13,2258,1,-70.0,-6.0,841.0,Sunny,Winter,-38.0
2018-12-12,2257,1,-72.0,-4.0,836.0,Sunny,Winter,-38.0
2018-12-11,2256,1,-70.0,-11.0,843.0,Sunny,Winter,-40.5
2018-12-10,2255,1,-71.0,-11.0,841.0,Sunny,Winter,-41.0
2018-12-09,2254,1,-71.0,-13.0,845.0,Sunny,Winter,-42.0
2018-12-08,2253,1,-70.0,-15.0,845.0,Sunny,Winter,-42.5
2018-12-07,2252,1,-72.0,-15.0,840.0,Sunny,Winter,-43.5
2018-12-05,2251,1,-74.0,-15.0,847.0,Sunny,Winter,-44.5
2018-12-04,2250,1,-70.0,-14.0,842.0,Sunny,Winter,-42.0
2018-12-03,2249,1,-70.0,-4.0,846.0,Sunny,Winter,-37.0
2018-12-02,2248,1,-71.0,1.0,846.0,Sunny,Winter,-35.0
2018-12-01,2247,1,-70.0,-4.0,844.0,Sunny,Winter,-37.0
2018-11-30,2246,1,-71.0,2.0,848.0,Sunny,Winter,-34.5
2018-11-29,2245,1,-70.0,-7.0,845.0,Sunny,Winter,-38.5
2018-11-28,2244,1,-70.0,-5.0,849.0,Sunny,Winter,-37.5
2018-11-27,2243,1,-70.0,-3.0,848.0,Sunny,Winter,-36.5
2018-11-26,2242,1,-70.0,-2.0,848.0,Sunny,Winter,-36.0
2018-11-25,2241,1,-70.0,-2.0,850.0,Sunny,Winter,-36.0
2018-11-24,2240,1,-70.0,0.0,849.0,Sunny,Winter,-35.0
2018-11-23,2239,1,-70.0,-2.0,852.0,Sunny,Winter,-36.0
2018-11-22,2238,1,-69.0,-2.0,853.0,Sunny,Winter,-35.5
2018-11-21,2237,1,-70.0,-3.0,854.0,Sunny,Winter,-36.5
2018-11-20,2236,1,-71.0,-3.0,857.0,Sunny,Winter,-37.0
2018-11-19,2235,1,-70.0,2.0,853.0,Sunny,Winter,-34.0
2018-11-18,2234,1,-70.0,2.0,857.0,Sunny,Winter,-34.0
2018-11-17,2233,1,-72.0,-4.0,857.0,Sunny,Winter,-38.0
2018-11-16,2232,1,-73.0,-3.0,858.0,Sunny,Winter,-38.0
2018-11-15,2231,1,-73.0,-10.0,860.0,Sunny,Winter,-41.5
2018-11-14,2230,1,-72.0,-5.0,859.0,Sunny,Winter,-38.5
2018-11-13,2229,1,-71.0,-2.0,861.0,Sunny,Winter,-36.5
2018-11-12,2228,1,-71.0,0.0,860.0,Sunny,Winter,-35.5
2018-11-11,2227,1,-72.0,-3.0,863.0,Sunny,Winter,-37.5
2018-11-10,2226,1,-73.0,-4.0,863.0,Sunny,Winter,-38.5
2018-11-09,2225,1,-71.0,1.0,864.0,Sunny,Winter,-35.0
2018-11-08,2224,1,-72.0,0.0,865.0,Sunny,Winter,-36.0
2018-11-07,2223,1,-71.0,2.0,863.0,Sunny,Winter,-34.5
2018-11-06,2222,1,-70.0,-3.0,865.0,Sunny,Winter,-36.5
2018-11-05,2221,1,-70.0,-4.0,865.0,Sunny,Winter,-37.0
2018-11-04,2220,1,-73.0,-10.0,866.0,Sunny,Winter,-41.5
2018-11-03,2219,1,-71.0,-7.0,868.0,Sunny,Winter,-39.0
2018-11-02,2218,1,-71.0,-7.0,866.0,Sunny,Winter,-39.0
2018-11-01,2217,1,-71.0,-13.0,868.0,Sunny,Winter,-42.0
2018-10-31,2216,1,-69.0,-12.0,868.0,Sunny,Winter,-40.5
2018-10-28,2214,1,-73.0,-13.0,872.0,Sunny,Winter,-43.0
2018-10-27,2213,1,-70.0,-12.0,874.0,Sunny,Winter,-41.0
2018-10-26,2212,1,-71.0,-13.0,877.0,Sunny,Winter,-42.0
2018-10-25,2211,1,-71.0,-13.0,876.0,Sunny,Winter,-42.0
2018-10-24,2210,1,-74.0,-11.0,877.0,Sunny,Winter,-42.5
2018-10-23,2209,1,-73.0,-18.0,879.0,Sunny,Winter,-45.5
2018-10-22,2208,1,-75.0,-18.0,880.0,Sunny,Winter,-46.5
2018-10-21,2207,1,-72.0,-14.0,881.0,Sunny,Winter,-43.0
2018-10-20,2206,1,-74.0,-14.0,881.0,Sunny,Winter,-44.0
2018-10-19,2205,1,-70.0,-13.0,880.0,Sunny,Winter,-41.5
2018-10-18,2204,1,-56.0,-14.0,854.0,Sunny,Winter,-35.0
2018-09-17,2174,9,-68.0,-22.0,896.0,Sunny,Summer,-45.0
2018-09-16,2173,9,-65.0,-14.0,893.0,Sunny,Summer,-39.5
2018-09-15,2172,9,-73.0,-14.0,893.0,Sunny,Summer,-43.5
2018-09-14,2171,9,-65.0,-12.0,879.0,Sunny,Summer,-38.5
2018-09-13,2170,9,-68.0,-12.0,886.0,Sunny,Summer,-40.0
2018-09-12,2169,9,-70.0,-10.0,887.0,Sunny,Summer,-40.0
2018-09-11,2168,9,-69.0,-10.0,886.0,Sunny,Summer,-39.5
2018-09-10,2167,9,-73.0,-12.0,885.0,Sunny,Summer,-42.5
2018-09-09,2166,9,-72.0,-10.0,887.0,Sunny,Summer,-41.0
2018-09-08,2165,9,-70.0,-10.0,887.0,Sunny,Summer,-40.0
2018-09-07,2164,9,-68.0,-8.0,886.0,Sunny,Summer,-38.0
2018-09-06,2163,9,-70.0,-5.0,886.0,Sunny,Summer,-37.5
2018-09-05,2162,9,-69.0,-5.0,886.0,Sunny,Summer,-37.0
2018-09-04,2161,9,-68.0,-5.0,884.0,Sunny,Summer,-36.5
2018-09-03,2160,9,-68.0,-8.0,885.0,Sunny,Summer,-38.0
2018-09-02,2159,9,-68.0,-10.0,883.0,Sunny,Summer,-39.0
2018-09-01,2158,9,-67.0,-7.0,880.0,Sunny,Summer,-37.0
2018-08-31,2157,9,-67.0,-5.0,877.0,Sunny,Summer,-36.0
2018-08-30,2156,8,-71.0,-6.0,879.0,Sunny,Summer,-38.5
2018-08-29,2155,8,-76.0,-12.0,878.0,Sunny,Summer,-44.0
2018-08-28,2154,8,-73.0,-10.0,878.0,Sunny,Summer,-41.5
2018-08-27,2153,8,-68.0,-10.0,877.0,Sunny,Summer,-39.0
2018-08-26,2152,8,-69.0,-10.0,878.0,Sunny,Summer,-39.5
2018-08-25,2151,8,-66.0,-12.0,876.0,Sunny,Summer,-39.0
2018-08-24,2150,8,-68.0,-11.0,874.0,Sunny,Summer,-39.5
2018-08-23,2149,8,-68.0,-10.0,874.0,Sunny,Summer,-39.0
2018-08-22,2148,8,-67.0,-13.0,872.0,Sunny,Summer,-40.0
2018-08-21,2147,8,-68.0,-15.0,870.0,Sunny,Summer,-41.5
2018-08-20,2146,8,-67.0,-10.0,870.0,Sunny,Summer,-38.5
2018-08-19,2145,8,-66.0,-10.0,868.0,Sunny,Summer,-38.0
2018-08-18,2144,8,-67.0,-11.0,867.0,Sunny,Summer,-39.0
2018-08-17,2143,8,-71.0,-12.0,865.0,Sunny,Summer,-41.5
2018-08-15,2142,8,-71.0,-10.0,865.0,Sunny,Summer,-40.5
2018-08-14,2141,8,-66.0,-17.0,863.0,Sunny,Summer,-41.5
2018-08-13,2140,8,-70.0,-10.0,858.0,Sunny,Summer,-40.0
2018-08-12,2139,8,-70.0,-11.0,857.0,Sunny,Summer,-40.5
2018-08-11,2138,8,-68.0,-16.0,858.0,Sunny,Summer,-42.0
2018-08-10,2137,8,-66.0,-13.0,857.0,Sunny,Summer,-39.5
2018-08-09,2136,8,-66.0,-13.0,856.0,Sunny,Summer,-39.5
2018-08-08,2135,8,-66.0,-15.0,854.0,Sunny,Summer,-40.5
2018-08-07,2134,8,-65.0,-14.0,851.0,Sunny,Summer,-39.5
2018-08-06,2133,8,-65.0,-18.0,849.0,Sunny,Summer,-41.5
2018-08-05,2132,8,-69.0,-16.0,847.0,Sunny,Summer,-42.5
2018-08-04,2131,8,-67.0,-21.0,846.0,Sunny,Summer,-44.0
2018-08-03,2130,8,-62.0,-18.0,844.0,Sunny,Summer,-40.0
2018-08-02,2129,8,-66.0,-21.0,843.0,Sunny,Summer,-43.5
2018-08-01,2128,8,-65.0,-20.0,841.0,Sunny,Summer,-42.5
2018-07-31,2127,8,-69.0,-18.0,838.0,Sunny,Summer,-43.5
2018-07-30,2126,8,-63.0,-18.0,837.0,Sunny,Summer,-40.5
2018-07-29,2125,8,-66.0,-17.0,834.0,Sunny,Summer,-41.5
2018-07-28,2124,8,-67.0,-17.0,832.0,Sunny,Summer,-42.0
2018-07-27,2123,8,-68.0,-18.0,831.0,Sunny,Summer,-43.0
2018-07-26,2122,8,-63.0,-14.0,830.0,Sunny,Summer,-38.5
2018-07-25,2121,8,-62.0,-18.0,829.0,Sunny,Summer,-40.0
2018-07-24,2120,8,-67.0,-16.0,828.0,Sunny,Summer,-41.5
2018-07-23,2119,8,-69.0,-16.0,824.0,Sunny,Summer,-42.5
2018-07-22,2118,8,-68.0,-19.0,822.0,Sunny,Summer,-43.5
2018-07-21,2117,8,-64.0,-19.0,822.0,Sunny,Summer,-41.5
2018-07-20,2116,8,-62.0,-21.0,820.0,Sunny,Summer,-41.5
2018-07-19,2115,8,-61.0,-21.0,818.0,Sunny,Summer,-41.0
2018-07-18,2114,8,-61.0,-19.0,816.0,Sunny,Summer,-40.0
2018-07-17,2113,8,-62.0,-20.0,815.0,Sunny,Summer,-41.0
2018-07-16,2112,8,-63.0,-20.0,813.0,Sunny,Summer,-41.5
2018-07-15,2111,8,-67.0,-20.0,813.0,Sunny,Summer,-43.5
2018-07-14,2110,8,-59.0,-20.0,810.0,Sunny,Summer,-39.5
2018-07-13,2109,7,-66.0,-22.0,809.0,Sunny,Summer,-44.0
2018-07-12,2108,7,-65.0,-24.0,806.0,Sunny,Summer,-44.5
2018-07-11,2107,7,-65.0,-21.0,807.0,Sunny,Summer,-43.0
2018-07-09,2106,7,-63.0,-27.0,803.0,Sunny,Summer,-45.0
2018-07-08,2105,7,-61.0,-25.0,802.0,Sunny,Summer,-43.0
2018-07-07,2104,7,-59.0,-23.0,797.0,Sunny,Summer,-41.0
2018-07-06,2103,7,-58.0,-26.0,797.0,Sunny,Summer,-42.0
2018-07-05,2102,7,-60.0,-22.0,797.0,Sunny,Summer,-41.0
2018-07-04,2101,7,-61.0,-23.0,796.0,Sunny,Summer,-42.0
2018-07-03,2100,7,-61.0,-29.0,797.0,Sunny,Summer,-45.0
2018-07-02,2099,7,-61.0,-25.0,791.0,Sunny,Summer,-43.0
2018-07-01,2098,7,-61.0,-23.0,791.0,Sunny,Summer,-42.0
2018-06-30,2097,7,-60.0,-23.0,789.0,Sunny,Summer,-41.5
2018-06-29,2096,7,-63.0,-22.0,788.0,Sunny,Summer,-42.5
2018-06-28,2095,7,-61.0,-25.0,784.0,Sunny,Summer,-43.0
2018-06-27,2094,7,-61.0,-27.0,783.0,Sunny,Summer,-44.0
2018-06-26,2093,7,-63.0,-24.0,780.0,Sunny,Summer,-43.5
2018-06-25,2092,7,-67.0,-24.0,781.0,Sunny,Summer,-45.5
2018-06-24,2091,7,-63.0,-22.0,779.0,Sunny,Summer,-42.5
2018-06-23,2090,7,-61.0,-23.0,778.0,Sunny,Summer,-42.0
2018-06-22,2089,7,-59.0,-26.0,779.0,Sunny,Summer,-42.5
2018-06-21,2088,7,-58.0,-24.0,778.0,Sunny,Summer,-41.0
2018-06-20,2087,7,-59.0,-28.0,780.0,Sunny,Summer,-43.5
2018-06-19,2086,7,-57.0,-25.0,776.0,Sunny,Summer,-41.0
2018-06-18,2085,7,-57.0,-24.0,772.0,Sunny,Summer,-40.5
2018-06-17,2084,7,-65.0,-21.0,771.0,Sunny,Summer,-43.0
2018-06-16,2083,7,-63.0,-14.0,769.0,Sunny,Summer,-38.5
2018-06-15,2082,7,-64.0,-15.0,768.0,Sunny,Summer,-39.5
2018-06-14,2081,7,-69.0,-3.0,770.0,Sunny,Summer,-36.0
2018-06-13,2080,7,-67.0,2.0,768.0,Sunny,Summer,-32.5
2018-06-12,2079,7,-68.0,2.0,767.0,Sunny,Summer,-33.0
2018-06-11,2078,7,-73.0,1.0,766.0,Sunny,Summer,-36.0
2018-06-10,2077,7,-69.0,0.0,765.0,Sunny,Summer,-34.5
2018-06-09,2076,7,-71.0,3.0,764.0,Sunny,Summer,-34.0
2018-06-08,2075,7,-69.0,3.0,762.0,Sunny,Summer,-33.0
2018-06-07,2074,7,-70.0,6.0,758.0,Sunny,Summer,-32.0
2018-06-06,2073,7,-74.0,7.0,756.0,Sunny,Summer,-33.5
2018-06-05,2072,7,-71.0,6.0,758.0,Sunny,Summer,-32.5
2018-06-04,2071,7,-71.0,4.0,755.0,Sunny,Summer,-33.5
2018-06-02,2070,7,-70.0,3.0,757.0,Sunny,Summer,-33.5
2018-06-01,2069,7,-71.0,4.0,756.0,Sunny,Summer,-33.5
2018-05-31,2068,7,-69.0,4.0,752.0,Sunny,Summer,-32.5
2018-05-30,2067,7,-74.0,3.0,750.0,Sunny,Summer,-35.5
2018-05-29,2066,7,-72.0,2.0,751.0,Sunny,Summer,-35.0
2018-05-28,2065,7,-71.0,2.0,750.0,Sunny,Summer,-34.5
2018-05-27,2064,7,-71.0,4.0,748.0,Sunny,Summer,-33.5
2018-05-26,2063,7,-71.0,3.0,748.0,Sunny,Summer,-34.0
2018-05-25,2062,7,-72.0,2.0,745.0,Sunny,Summer,-35.0
2018-05-24,2061,7,-72.0,5.0,745.0,Sunny,Summer,-33.5
2018-05-23,2060,7,-73.0,4.0,743.0,Sunny,Summer,-34.5
2018-05-22,2059,6,-72.0,4.0,743.0,Sunny,Spring,-34.0
2018-05-21,2058,6,-71.0,4.0,743.0,Sunny,Spring,-33.5
2018-05-20,2057,6,-73.0,2.0,741.0,Sunny,Spring,-35.5
2018-05-19,2056,6,-74.0,5.0,740.0,Sunny,Spring,-34.5
2018-05-18,2055,6,-72.0,2.0,740.0,Sunny,Spring,-35.0
2018-05-17,2054,6,-72.0,4.0,740.0,Sunny,Spring,-34.0
2018-05-16,2053,6,-71.0,3.0,740.0,Sunny,Spring,-34.0
2018-05-15,2052,6,-72.0,0.0,739.0,Sunny,Spring,-36.0
2018-05-14,2051,6,-71.0,1.0,739.0,Sunny,Spring,-35.0
2018-05-13,2050,6,-71.0,1.0,737.0,Sunny,Spring,-35.0
2018-05-12,2049,6,-72.0,3.0,735.0,Sunny,Spring,-34.5
2018-05-11,2048,6,-73.0,2.0,735.0,Sunny,Spring,-35.5
2018-05-10,2047,6,-71.0,3.0,733.0,Sunny,Spring,-34.0
2018-05-09,2046,6,-72.0,-7.0,734.0,Sunny,Spring,-39.5
2018-05-08,2045,6,-74.0,-7.0,733.0,Sunny,Spring,-40.5
2018-05-07,2044,6,-75.0,-8.0,730.0,Sunny,Spring,-41.5
2018-05-06,2043,6,-71.0,-7.0,730.0,Sunny,Spring,-39.0
2018-05-05,2042,6,-72.0,-7.0,730.0,Sunny,Spring,-39.5
2018-05-04,2041,6,-71.0,-9.0,728.0,Sunny,Spring,-40.0
2018-05-03,2040,6,-74.0,-9.0,729.0,Sunny,Spring,-41.5
2018-05-02,2039,6,-74.0,0.0,728.0,Sunny,Spring,-37.0
2018-05-01,2038,6,-74.0,-3.0,726.0,Sunny,Spring,-38.5
2018-04-30,2037,6,-75.0,-2.0,725.0,Sunny,Spring,-38.5
2018-04-29,2036,6,-72.0,-5.0,726.0,Sunny,Spring,-38.5
2018-04-28,2035,6,-72.0,-5.0,726.0,Sunny,Spring,-38.5
2018-04-27,2034,6,-70.0,-7.0,724.0,Sunny,Spring,-38.5
2018-04-25,2033,6,-72.0,-10.0,723.0,Sunny,Spring,-41.0
2018-04-24,2032,6,-72.0,-5.0,722.0,Sunny,Spring,-38.5
2018-04-23,2031,6,-72.0,-6.0,722.0,Sunny,Spring,-39.0
2018-04-22,2030,6,-73.0,-4.0,721.0,Sunny,Spring,-38.5
2018-04-21,2029,6,-72.0,-11.0,722.0,Sunny,Spring,-41.5
2018-04-20,2028,6,-73.0,-11.0,722.0,Sunny,Spring,-42.0
2018-04-19,2027,6,-74.0,-12.0,722.0,Sunny,Spring,-43.0
2018-04-18,2026,6,-73.0,-6.0,719.0,Sunny,Spring,-39.5
2018-04-17,2025,6,-73.0,-4.0,719.0,Sunny,Spring,-38.5
2018-04-16,2024,6,-76.0,-7.0,720.0,Sunny,Spring,-41.5
2018-04-15,2023,6,-72.0,-7.0,720.0,Sunny,Spring,-39.5
2018-04-14,2022,6,-73.0,-4.0,719.0,Sunny,Spring,-38.5
2018-04-13,2021,6,-74.0,-9.0,719.0,Sunny,Spring,-41.5
2018-04-12,2020,6,-72.0,-7.0,718.0,Sunny,Spring,-39.5
2018-04-11,2019,6,-75.0,-6.0,718.0,Sunny,Spring,-40.5
2018-04-10,2018,6,-75.0,-3.0,718.0,Sunny,Spring,-39.0
2018-04-09,2017,6,-75.0,-6.0,717.0,Sunny,Spring,-40.5
2018-04-08,2016,6,-73.0,-9.0,718.0,Sunny,Spring,-41.0
2018-04-07,2015,6,-74.0,-3.0,717.0,Sunny,Spring,-38.5
2018-04-06,2014,6,-72.0,-5.0,716.0,Sunny,Spring,-38.5
2018-04-05,2013,6,-72.0,-2.0,717.0,Sunny,Spring,-37.0
2018-04-04,2012,6,-74.0,-7.0,715.0,Sunny,Spring,-40.5
2018-04-03,2011,6,-73.0,-10.0,716.0,Sunny,Spring,-41.5
2018-04-02,2010,6,-73.0,-10.0,716.0,Sunny,Spring,-41.5
2018-04-01,2009,6,-74.0,-9.0,717.0,Sunny,Spring,-41.5
2018-03-31,2008,6,-74.0,-9.0,717.0,Sunny,Spring,-41.5
2018-03-30,2007,6,-73.0,-9.0,716.0,Sunny,Spring,-41.0
2018-03-29,2006,6,-74.0,-7.0,715.0,Sunny,Spring,-40.5
2018-03-28,2005,5,-75.0,-11.0,716.0,Sunny,Spring,-43.0
2018-03-27,2004,5,-74.0,-8.0,716.0,Sunny,Spring,-41.0
2018-03-26,2003,5,-74.0,-6.0,716.0,Sunny,Spring,-40.0
2018-03-25,2002,5,-75.0,-10.0,715.0,Sunny,Spring,-42.5
2018-03-24,2001,5,-75.0,-8.0,716.0,Sunny,Spring,-41.5
2018-03-23,2000,5,-76.0,-7.0,717.0,Sunny,Spring,-41.5
2018-03-22,1999,5,-72.0,-10.0,717.0,Sunny,Spring,-41.0
2018-03-21,1998,5,-72.0,-5.0,716.0,Sunny,Spring,-38.5
2018-03-19,1997,5,-74.0,-11.0,717.0,Sunny,Spring,-42.5
2018-03-18,1996,5,-76.0,-11.0,719.0,Sunny,Spring,-43.5
2018-03-17,1995,5,-73.0,-6.0,718.0,Sunny,Spring,-39.5
2018-03-16,1994,5,-75.0,-6.0,718.0,Sunny,Spring,-40.5
2018-03-15,1993,5,-75.0,-14.0,719.0,Sunny,Spring,-44.5
2018-03-14,1992,5,-76.0,-9.0,720.0,Sunny,Spring,-42.5
2018-03-13,1991,5,-74.0,-8.0,721.0,Sunny,Spring,-41.0
2018-03-12,1990,5,-74.0,-6.0,720.0,Sunny,Spring,-40.0
2018-03-11,1989,5,-75.0,-6.0,721.0,Sunny,Spring,-40.5
2018-03-10,1988,5,-73.0,-10.0,722.0,Sunny,Spring,-41.5
2018-03-09,1987,5,-76.0,-11.0,723.0,Sunny,Spring,-43.5
2018-03-08,1986,5,-74.0,-9.0,723.0,Sunny,Spring,-41.5
2018-03-07,1985,5,-77.0,-6.0,723.0,Sunny,Spring,-41.5
2018-03-06,1984,5,-77.0,-11.0,723.0,Sunny,Spring,-44.0
2018-03-05,1983,5,-76.0,-8.0,723.0,Sunny,Spring,-42.0
2018-03-04,1982,5,-77.0,-7.0,724.0,Sunny,Spring,-42.0
2018-03-03,1981,5,-75.0,-10.0,725.0,Sunny,Spring,-42.5
2018-03-02,1980,5,-77.0,-11.0,725.0,Sunny,Spring,-44.0
2018-03-01,1979,5,-76.0,-14.0,726.0,Sunny,Spring,-45.0
